Feature,Normalized.Dispersion
ENSG00000130764,-0.944107904892982
ENSG00000116198,-0.8868901622510871
ENSG00000169598,0.3048116538723269
ENSG00000198912,2.0404038800593782
ENSG00000196581,-1.1066313021747207
ENSG00000131697,-0.22474606981489534
ENSG00000069424,1.8488263668205525
ENSG00000116254,0.9751601820683962
ENSG00000158286,-0.1937685190236892
ENSG00000116237,-0.5221477779810385
ENSG00000158292,0.2874423582520441
ENSG00000097021,-0.759954294642587
ENSG00000069812,-1.7558538684405423
ENSG00000187017,0.5892192690132558
ENSG00000215788,1.5147131205637587
ENSG00000171680,9.890139404151384
ENSG00000162408,1.3468664423910977
ENSG00000173662,4.603425018019944
ENSG00000204859,0.6829494573375466
ENSG00000162413,1.2690935314347258
ENSG00000116273,13.833926740082092
ENSG00000041988,-1.240479637335309
ENSG00000007923,-1.366586249357949
ENSG00000171735,-0.4148142760932043
ENSG00000049245,5.527869260608827
ENSG00000049246,1.5754024102279212
ENSG00000049247,3.060051593350176
ENSG00000049249,0.6430232335901706
ENSG00000116285,2.040472896970935
ENSG00000162426,-2.0420723521777537
ENSG00000142599,11.66618414938759
ENSG00000074800,-1.0032868701246769
ENSG00000131686,1.9098134468416035
ENSG00000197241,-0.4635732192309902
ENSG00000142583,-1.191926000264206
ENSG00000180758,-1.2848916033239053
ENSG00000049239,0.16594926010975436
ENSG00000171621,0.6283700511122116
ENSG00000171612,-1.4460723733199954
ENSG00000188807,-0.8805769687610052
ENSG00000171608,2.801668853253715
ENSG00000171603,-1.219981203733022
ENSG00000178585,10.807893179038938
ENSG00000162441,-0.8590178279923113
ENSG00000173614,-1.8390829709743413
ENSG00000162444,-0.6531378154637112
ENSG00000130939,-0.9038417458574574
ENSG00000054523,5.713645903290168
ENSG00000142657,-0.6513657349355072
ENSG00000175279,-1.0979711850083893
ENSG00000241563,-2.6403039179563557
ENSG00000160049,-0.859791091738478
ENSG00000142655,-1.9110873011523772
ENSG00000130940,1.0368274373821773
ENSG00000175262,4.811296854400135
ENSG00000009724,4.902455792914689
ENSG00000116649,3.829228307045781
ENSG00000171824,-0.6157954990744303
ENSG00000198793,10.671162390077606
ENSG00000171819,-0.13773632573071284
ENSG00000120942,6.039725268464502
ENSG00000204624,24.341000529340437
ENSG00000116661,-0.253697120780246
ENSG00000132879,0.6736960914280807
ENSG00000116663,-0.9305614503048399
ENSG00000116670,-1.66085325060354
ENSG00000162490,-0.12281762718501506
ENSG00000177674,-0.20197574232766474
ENSG00000215910,6.015901662725678
ENSG00000177000,1.468284146842836
ENSG00000011021,22.632374264061106
ENSG00000175206,-0.10979554667530507
ENSG00000120937,-1.3295325186467448
ENSG00000116685,1.1004066052590729
ENSG00000083444,0.08483059655655537
ENSG00000116688,-1.153343899098783
ENSG00000116691,-0.14288203069143454
ENSG00000120949,0.8922385486144259
ENSG00000028137,3.5188756057921693
ENSG00000048707,-0.02428281024200566
ENSG00000162496,-0.28057543452440126
ENSG00000204518,-0.7101406886601962
ENSG00000188984,0.3544699695901747
ENSG00000157330,-0.7491837066533927
ENSG00000116726,0.5702127180424827
ENSG00000116721,-0.10419460751994945
ENSG00000239810,-0.2111537692647714
ENSG00000120952,0.5763942323905737
ENSG00000243073,0.3556155878881476
ENSG00000187545,0.8230753666898913
ENSG00000232423,1.2695153189095616
ENSG00000274764,0.4104218257561056
ENSG00000275774,-0.997782774596397
ENSG00000279169,7.060961972907473
ENSG00000279804,-0.2679962641410274
ENSG00000182330,1.1106391147182961
ENSG00000237700,5.864419733812763
ENSG00000204501,-0.35163506488153085
ENSG00000204481,1.425328525111782
ENSG00000204480,0.5670629310452167
ENSG00000204478,-0.49425722806369377
ENSG00000162494,3.4051024259807297
ENSG00000162493,-0.4547184705212321
ENSG00000116731,-0.11641161945732119
ENSG00000189337,14.597462039733403
ENSG00000171729,13.43085557704381
ENSG00000142621,0.49778515364152126
ENSG00000142634,3.28283918745861
ENSG00000162438,-0.11157427588917707
ENSG00000142615,1.5938679884818079
ENSG00000215704,0.2285565966862728
ENSG00000132906,-0.1791058188669735
ENSG00000116138,-1.337771760950964
ENSG00000116771,-0.08717037185594056
ENSG00000197312,-0.41128932061232865
ENSG00000116786,5.589023446342898
ENSG00000162461,10.446401485105572
ENSG00000162460,10.317881072276652
ENSG00000162458,4.143191587331189
ENSG00000233954,-1.7030510211801018
ENSG00000065526,-0.4566768087627361
ENSG00000116809,3.1699847891038484
ENSG00000183888,3.4827721671457033
ENSG00000173641,8.648723270312734
ENSG00000186510,0.36095302314999056
ENSG00000184908,84.82930122752875
ENSG00000185519,1.3913386781307437
ENSG00000142627,-0.21766299770193345
ENSG00000142632,-1.3384301976415
ENSG00000132881,-0.6600005647158237
ENSG00000037637,-1.2381963562322975
ENSG00000055070,0.6564544553491182
ENSG00000187144,0.6879211446065808
ENSG00000157191,0.22102891093286028
ENSG00000219481,1.7298695081658872
ENSG00000058453,0.7261800125727447
ENSG00000117122,5.076149001443894
ENSG00000159363,-0.9997623801194409
ENSG00000117118,-0.1827779687080707
ENSG00000117115,-0.1919676234125568
ENSG00000142623,-0.9714647619681327
ENSG00000142619,0.4613347863707433
ENSG00000159339,8.435567908928524
ENSG00000276747,0.5319398437671347
ENSG00000179051,-1.0989364686607286
ENSG00000074964,1.8027657102698111
ENSG00000117148,1.57155752109062
ENSG00000117154,1.0801262554959312
ENSG00000179023,1.3484397962079644
ENSG00000009709,4.648158073599803
ENSG00000179002,-0.6909944404587508
ENSG00000159423,-0.8510846090273522
ENSG00000169991,1.2711922528386657
ENSG00000127481,-0.82519453024691
ENSG00000127463,-0.7781178712465624
ENSG00000053372,-1.5567731104109983
ENSG00000053371,-0.9856447682777358
ENSG00000040487,123.56159836316102
ENSG00000077549,-0.6732966716445828
ENSG00000173436,-1.170786081541487
ENSG00000158747,6.417303587016747
ENSG00000158748,-0.2997713175125966
ENSG00000162542,1.747026678586306
ENSG00000178828,-0.5212757670605348
ENSG00000169914,2.164236903069549
ENSG00000188784,1.0889752108737016
ENSG00000188257,13.953723436274327
ENSG00000127472,0.6546219448870894
ENSG00000117215,2.9092546184903667
ENSG00000158786,0.6050089547249672
ENSG00000187980,0.4113321284674419
ENSG00000162543,4.709185960891804
ENSG00000158816,0.7208268702646233
ENSG00000162545,6.183878394950706
ENSG00000090432,-0.623752737203881
ENSG00000183114,0.6032806275028026
ENSG00000158825,7.2118810143367815
ENSG00000158828,-0.1815820585284104
ENSG00000244038,-1.672609794056946
ENSG00000117245,-0.06774191982098483
ENSG00000189410,-0.8011727804480129
ENSG00000127483,-0.03388860427883172
ENSG00000075151,-1.0436651590329369
ENSG00000117298,-1.1366965953172063
ENSG00000142794,-0.860224187256133
ENSG00000162551,1.5106909258159018
ENSG00000076864,1.86420500126495
ENSG00000090686,-0.4310315259768988
ENSG00000142798,3.0242842300410127
ENSG00000219073,0.6507061014417184
ENSG00000142789,2.438834822137344
ENSG00000162552,1.8717758562786415
ENSG00000184677,-0.7046462743921571
ENSG00000070886,0.7244182182870728
ENSG00000173372,4.058201905705856
ENSG00000159189,3.906537840446194
ENSG00000173369,4.036129404066883
ENSG00000133216,-0.702664361104555
ENSG00000215906,3.834569344100178
ENSG00000227868,2.851619533138076
ENSG00000004487,1.2078045900527308
ENSG00000169641,0.12529256309842146
ENSG00000179546,2.2512522811004394
ENSG00000125944,-1.1478786091309683
ENSG00000125945,3.0595175059013817
ENSG00000204219,0.24788103443158455
ENSG00000088280,0.9566945714578098
ENSG00000007968,-1.186676386067692
ENSG00000117318,2.229928638050584
ENSG00000011007,0.538901444756905
ENSG00000057757,-0.4833206167899668
ENSG00000117308,3.688392177844883
ENSG00000117305,0.19640969153530222
ENSG00000179163,3.1073183840589382
ENSG00000188822,1.014776685991867
ENSG00000189266,5.990874674869878
ENSG00000188529,-0.7712431274925319
ENSG00000142661,0.45801014714339283
ENSG00000142677,-0.9452108785567611
ENSG00000185436,10.150874980792446
ENSG00000158055,-0.4389405607821599
ENSG00000001460,-1.216298459956896
ENSG00000001461,-1.1916717933175331
ENSG00000117602,0.7311969852674113
ENSG00000184454,-1.3953385196103465
ENSG00000133226,-0.9873853845234243
ENSG00000169504,4.15984927966
ENSG00000020633,0.28277223448395833
ENSG00000117614,-0.04382886001313491
ENSG00000117616,0.678148852260902
ENSG00000187010,NaN
ENSG00000183726,2.843958867999226
ENSG00000188672,14.601547803229597
ENSG00000204178,3.953703933744394
ENSG00000157978,-0.3653408463207303
ENSG00000117643,-0.39052236932053314
ENSG00000162430,0.8528911378577346
ENSG00000117640,7.238516084105264
ENSG00000127423,-1.6593387763254623
ENSG00000182749,0.1372190189218384
ENSG00000117632,-1.5257062787437061
ENSG00000158006,-0.761675172095448
ENSG00000158008,0.7682236588872333
ENSG00000158014,1.2318153039461917
ENSG00000158022,2.1952679611545625
ENSG00000175087,5.894836641408223
ENSG00000197245,-0.5050955931810454
ENSG00000282872,1.517901853511935
ENSG00000236782,-0.36348388245551455
ENSG00000142684,2.495177027867513
ENSG00000142675,0.32077608053761375
ENSG00000188782,64.28459292902656
ENSG00000130695,-1.172667474787421
ENSG00000142669,-0.06561661109382756
ENSG00000158062,1.9282142535157252
ENSG00000169442,1.1068415609110227
ENSG00000176092,-0.5572153502326647
ENSG00000176083,3.2599125145419356
ENSG00000131914,1.8431856336674737
ENSG00000117682,-0.547806601720587
ENSG00000117713,0.1266285497800341
ENSG00000060642,-0.6308005182443102
ENSG00000204160,-1.2029102703146353
ENSG00000175793,0.006775500560534604
ENSG00000142751,1.5979650940122954
ENSG00000198746,-0.4861676185188066
ENSG00000090273,0.07437312687145975
ENSG00000131910,1.6905244908066321
ENSG00000175707,2.0472958216721824
ENSG00000253368,4.189767664584391
ENSG00000158246,2.595098101288659
ENSG00000090020,0.05896380136324528
ENSG00000142784,-0.7777640621344952
ENSG00000186501,-2.588370866995192
ENSG00000142765,-0.8113054803299531
ENSG00000142733,6.437671673184561
ENSG00000142748,4.1818127287205575
ENSG00000174950,1.0505559257424086
ENSG00000181773,-0.4749658364362069
ENSG00000158195,-0.7707719870620151
ENSG00000126705,0.2332281971091344
ENSG00000000938,1.8432831480057694
ENSG00000126709,1.6228859294615832
ENSG00000009780,0.7610845789353657
ENSG00000117758,-0.3393884999562664
ENSG00000117751,-0.5351420605049683
ENSG00000130775,3.2446324257530543
ENSG00000117748,154.9444188595567
ENSG00000130768,-1.2177897664708826
ENSG00000158156,0.05700887436689043
ENSG00000158161,0.61620518216265
ENSG00000169403,0.45584045466878836
ENSG00000126698,4.288660948377575
ENSG00000130770,1.117999990557491
ENSG00000130766,-0.2199582742642713
ENSG00000130772,-0.7165511445058507
ENSG00000204138,0.4880427384325051
ENSG00000180198,-0.6301143682344723
ENSG00000180098,0.02623548880082659
ENSG00000120656,-0.8586936318807421
ENSG00000188060,-0.9144260241115809
ENSG00000162419,2.22277751466863
ENSG00000198492,-1
ENSG00000116329,-0.7426889536603057
ENSG00000159023,-0.9072207419568693
ENSG00000253304,3.2479169141365514
ENSG00000116350,-0.38465196732721396
ENSG00000116353,7.334620528097251
ENSG00000060656,-0.06177718223211929
ENSG00000162510,12.539411577134493
ENSG00000162511,3.14278013561516
ENSG00000162512,2.235839446848031
ENSG00000134644,-0.8872917898842785
ENSG00000084628,3.0861378969222972
ENSG00000060688,-0.5372622152238392
ENSG00000121766,-0.6208953787766092
ENSG00000121769,1.4281573163925323
ENSG00000168528,-1.0295323557103124
ENSG00000142910,2.7547010857533047
ENSG00000121764,-0.18393626954172876
ENSG00000162517,-0.19882711606754364
ENSG00000084636,10.02014998040131
ENSG00000121753,-0.09756831105318424
ENSG00000134668,-0.3540006048501993
ENSG00000121774,-1.276492872006567
ENSG00000121775,0.48416718181251506
ENSG00000025800,-1.0745982956443336
ENSG00000084652,-0.8986638798922877
ENSG00000160050,-0.5623842629434858
ENSG00000160051,1.439315415141003
ENSG00000222046,-0.5464161614200447
ENSG00000160055,2.7612737978278425
ENSG00000084623,-2.442542734824572
ENSG00000183615,12.28819752900657
ENSG00000182866,1.246946200755987
ENSG00000116478,-0.7906274072128907
ENSG00000175130,0.9779038725314595
ENSG00000162526,1.2860941177132545
ENSG00000225828,-0.5210080614424091
ENSG00000160058,0.3295871779297529
ENSG00000273274,-1.783383950980303
ENSG00000160062,-0.8891102089139865
ENSG00000162521,0.948095489443734
ENSG00000162520,0.45275284304208513
ENSG00000162522,0.3535829724541056
ENSG00000134684,-0.10604972518186591
ENSG00000116497,-0.6076655861747863
ENSG00000160097,69.52921772172245
ENSG00000121905,0.4059614361609427
ENSG00000121900,-1.111088465518744
ENSG00000116514,5.954496559201459
ENSG00000142920,9.29089883730889
ENSG00000116525,0.7365234641725553
ENSG00000160094,-0.15475490388619065
ENSG00000184389,0.3575461021679056
ENSG00000134686,7.173650156586505
ENSG00000121903,1.499597961898475
ENSG00000121904,0.4542092396587932
ENSG00000176256,0.7778573527977317
ENSG00000142698,0.8787084364109162
ENSG00000163866,-0.47944958450145075
ENSG00000189280,-0.8457443259559191
ENSG00000189433,-0.38281161066340835
ENSG00000188910,0.04058485722852856
ENSG00000187513,1.3258667972947262
ENSG00000116544,-0.2977530727914573
ENSG00000243749,0.038088793715505685
ENSG00000163867,18.20539336540272
ENSG00000197056,-1.1156190267335524
ENSG00000116560,0.3374376730011746
ENSG00000146463,25.275203488007218
ENSG00000142687,-0.05675474253077731
ENSG00000020129,-0.6463676835414859
ENSG00000116819,0.5901547332637527
ENSG00000126067,3.13066083320444
ENSG00000142686,11.480700871230917
ENSG00000092853,-1.3028923819995144
ENSG00000134698,-0.3621827393649787
ENSG00000092847,3.496063935495617
ENSG00000126070,-0.3512269910726474
ENSG00000092850,17.961872241066985
ENSG00000116863,0.1841730717760336
ENSG00000171812,0.591276433113889
ENSG00000054116,-1.0384178370962416
ENSG00000116871,0.323274150764833
ENSG00000054118,-0.25695065860747135
ENSG00000214193,-1.0993054876364097
ENSG00000142694,0.5508437796501052
ENSG00000196182,-0.384857480564628
ENSG00000181817,-0.825716371370573
ENSG00000116885,0.3879134124773256
ENSG00000119535,8.942093440230352
ENSG00000163873,-1.18905318276182
ENSG00000163874,1.0448952200958581
ENSG00000163875,-0.2398471663849022
ENSG00000163877,0.20714617185294093
ENSG00000163879,8.472021990555842
ENSG00000134697,-0.9314147375877332
ENSG00000169218,-0.798296371383721
ENSG00000116922,-1.009962620267177
ENSG00000134690,-1.421118460447285
ENSG00000183317,-1.2264683558357603
ENSG00000185090,7.903202285269011
ENSG00000196449,1.2507832842815043
ENSG00000197982,-0.7889597058301424
ENSG00000188786,-0.935197202313949
ENSG00000204084,1.749046529182083
ENSG00000183431,-1.144867043391599
ENSG00000183386,5.120814082135827
ENSG00000183520,-0.44038241682203166
ENSG00000185668,-0.8284977549096739
ENSG00000116954,25.642443167595335
ENSG00000214114,-1.0484162074435386
ENSG00000131233,-0.2523013333363294
ENSG00000158315,-1.921297895251741
ENSG00000174574,5.484108241498076
ENSG00000168653,-0.8853286680070334
ENSG00000127603,-0.17073531140282522
ENSG00000183682,-2.088658725317934
ENSG00000090621,-1.270524527470205
ENSG00000163909,11.335501601396714
ENSG00000116981,0.5602592172232572
ENSG00000116983,-0.8813212196457527
ENSG00000084072,-0.8094551177098146
ENSG00000116985,-1.5385102897793583
ENSG00000198754,1.4643434867840317
ENSG00000043514,-0.5630536130668592
ENSG00000116990,-0.07170663893777303
ENSG00000168389,-1.851666371663162
ENSG00000131236,5.908990934623063
ENSG00000131238,-1.006112863063533
ENSG00000117000,-1.0015925686175995
ENSG00000188800,0.15645646760012097
ENSG00000084073,-0.7161628083682969
ENSG00000049089,-1.156559096862879
ENSG00000084070,1.5552138778173163
ENSG00000187801,-1.5124329942816188
ENSG00000187815,-1.3118005441453358
ENSG00000164002,-0.12634619277782771
ENSG00000117010,-0.9251742666332186
ENSG00000117016,-1.1985401854665125
ENSG00000066136,0.5091873155696323
ENSG00000117013,-1.960937355335639
ENSG00000179862,0.31509625275773084
ENSG00000171793,-1.2540346496813037
ENSG00000171790,-0.5313568394483603
ENSG00000010803,-0.10310775342443626
ENSG00000204060,-0.7746401519875754
ENSG00000127129,-0.5336820136216012
ENSG00000127124,0.5942946386508919
ENSG00000044012,-1.05638890420139
ENSG00000197273,-1.1437474224515334
ENSG00000198815,2.752770656565489
ENSG00000177181,-0.7175840135378901
ENSG00000066185,-1.0652434953707766
ENSG00000127125,1.165995914846335
ENSG00000186409,2.11621437673293
ENSG00000171960,-0.5771172757883635
ENSG00000065978,1.041796955488511
ENSG00000164007,0.7011801085569999
ENSG00000117385,-0.6094329200420466
ENSG00000274386,26.916050480808376
ENSG00000177868,8.033653972163515
ENSG00000164010,0.8413997367821826
ENSG00000164011,0.422288154058326
ENSG00000117394,1.7723059624023614
ENSG00000186973,3.172198556958055
ENSG00000117395,97.80728473005816
ENSG00000243710,0.8266053294806162
ENSG00000179178,2.5085483495012335
ENSG00000253313,0.010944750493537716
ENSG00000066056,3.9145022910216256
ENSG00000117400,0.4064548516755851
ENSG00000117399,-1.3238559717275462
ENSG00000066322,-0.972461986328312
ENSG00000159479,1.606309152448793
ENSG00000198198,-0.15450305400790634
ENSG00000178922,33.839249934041604
ENSG00000142949,0.16503896407133317
ENSG00000066135,2.4289794647704284
ENSG00000126091,-0.40886098582984537
ENSG00000117407,-1.253002083484498
ENSG00000117408,0.6970144186556005
ENSG00000132768,0.34048234914545833
ENSG00000117410,0.5658018276485857
ENSG00000117411,-1.0834402333471709
ENSG00000159214,0.5006726112326049
ENSG00000196517,0.17064268952821257
ENSG00000171872,0.9499233010371333
ENSG00000283039,-1.0144029421037561
ENSG00000178028,4.6563080124154945
ENSG00000117419,-1.4076973659190422
ENSG00000187147,-0.7559560993797658
ENSG00000126106,1.6689279743242655
ENSG00000198520,1.7184203376515623
ENSG00000142945,-0.9120423527401985
ENSG00000142959,-1.1888635961643526
ENSG00000173846,1.82277438920434
ENSG00000188396,0.7307601042181585
ENSG00000222009,0.5818782240276481
ENSG00000117425,-2.298437106196602
ENSG00000070785,-0.49528093680638724
ENSG00000126107,7.688717332682525
ENSG00000126088,0.2108817938511274
ENSG00000162415,-1.200622123045412
ENSG00000186603,1.620635683287583
ENSG00000132781,-2.8558167839976405
ENSG00000132773,1.03026735140306
ENSG00000070759,-1.138435969784557
ENSG00000280670,0.46471616947219613
ENSG00000132763,-1.393854767345082
ENSG00000117450,-0.7053760405727371
ENSG00000117448,1.8536566408272148
ENSG00000132780,-2.155685469464042
ENSG00000159588,6.541514610886359
ENSG00000159592,-0.14742980293994518
ENSG00000159596,0.8605799238240098
ENSG00000197429,-1.085878523707404
ENSG00000086015,-1.2193388547600732
ENSG00000117461,0.3053776809357077
ENSG00000117472,15.180108378497257
ENSG00000250719,-0.6797371196317118
ENSG00000085998,0.16268963462723743
ENSG00000171357,2.0276533925955382
ENSG00000085999,-1.045639021050257
ENSG00000132128,-1.704014465277944
ENSG00000173660,-1.4247853016485201
ENSG00000117481,0.9912325406466957
ENSG00000117480,5.142825855615428
ENSG00000197587,0.16691414278778732
ENSG00000282881,0.3782516458538503
ENSG00000162456,0.21078280458961007
ENSG00000079277,-0.39889067347843077
ENSG00000142961,0.5841561253080941
ENSG00000123472,-0.8177142449745508
ENSG00000186118,4.470250530705546
ENSG00000159658,-0.3875674334579667
ENSG00000142973,8.51338160368601
ENSG00000187048,0.6383051221979663
ENSG00000186377,0.22208794112108887
ENSG00000186160,0.039254725905563934
ENSG00000162365,7.692681125787545
ENSG00000162366,0.3197011880476928
ENSG00000162367,3.9773018570859273
ENSG00000123473,-1.2615824607697357
ENSG00000162368,1.0574725949439179
ENSG00000186790,1.2647539512758186
ENSG00000186564,0.2927494820834422
ENSG00000269113,0.3212060323307924
ENSG00000117834,0.0590946294588482
ENSG00000132122,3.777311229892818
ENSG00000186094,1.2894870777836995
ENSG00000162373,-1.4569534127997257
ENSG00000162374,0.3790110278573941
ENSG00000142700,-0.14084223505962581
ENSG00000185104,-0.7840834209615744
ENSG00000123080,-1.0864586796898275
ENSG00000204006,-0.004704564807079846
ENSG00000123091,0.7938911443564388
ENSG00000085831,-0.42346105154302555
ENSG00000085832,0.9932991254979959
ENSG00000117859,-1.1731379616689994
ENSG00000078618,-0.3878360011961132
ENSG00000169213,-1.5137203057309214
ENSG00000117862,-0.9806828958167649
ENSG00000198841,-0.20080646317588444
ENSG00000134717,20.755898771573186
ENSG00000157077,-1.4145128815298904
ENSG00000154222,-0.6205006589329615
ENSG00000085840,-1.4732728259092633
ENSG00000134748,-0.05239585570610429
ENSG00000134744,0.9375921090222122
ENSG00000116157,-0.18384705966880352
ENSG00000182183,-0.9773103787185959
ENSG00000162377,-1.1262698870096637
ENSG00000162378,23.471146090948995
ENSG00000203995,-1.4605051203796362
ENSG00000121310,0.21681866024462795
ENSG00000116171,-1.1098526678327698
ENSG00000174348,3.5959781803526427
ENSG00000162383,1.4184126332183977
ENSG00000157184,0.18245553847830145
ENSG00000162384,-0.6240161222259141
ENSG00000162385,4.533973496404514
ENSG00000157193,-1.0359095109772118
ENSG00000143006,-0.7011212612606762
ENSG00000174332,-0.13091587737745905
ENSG00000058804,-1.2009266698449104
ENSG00000058799,-0.2972097672826186
ENSG00000211452,12.705474683936156
ENSG00000081870,-0.22706960440856533
ENSG00000116212,-1.0975021711644997
ENSG00000203985,10.597965107773021
ENSG00000116209,1.0032858021279067
ENSG00000116205,-0.9904696450684937
ENSG00000157211,0.5512149339404778
ENSG00000215883,0.00872214306494161
ENSG00000157216,-0.23530702233388298
ENSG00000162390,-1.5648507742768412
ENSG00000162391,-1.0651432000949137
ENSG00000184313,-1.1477753500753876
ENSG00000243725,-1.6870233298185315
ENSG00000162396,-1.8591239460419438
ENSG00000006555,-1.08157106279416
ENSG00000162398,-2.298635759525614
ENSG00000116133,2.573408207862818
ENSG00000143001,-0.20036313276646525
ENSG00000162399,4.487709402098296
ENSG00000169174,-1.3243712255297844
ENSG00000162402,-0.2594785715770114
ENSG00000162407,1.0448733582209708
ENSG00000162409,-0.9409567795205248
ENSG00000187889,-0.9110891774324604
ENSG00000157131,1.8539569952877204
ENSG00000021852,0.515685558525935
ENSG00000173406,0.34108345721631333
ENSG00000162600,0.5890941675491125
ENSG00000184292,-0.1921776318875882
ENSG00000162601,-0.9218821747851258
ENSG00000177606,2.63458206218006
ENSG00000172456,-1.1865621418810286
ENSG00000134709,-1.4498168818400377
ENSG00000134716,-0.9946201658199314
ENSG00000162598,1.5473407706845514
ENSG00000162599,1.55058602314863
ENSG00000162604,-0.008741488739304035
ENSG00000132849,-0.888940888847829
ENSG00000240563,2.2008132662050124
ENSG00000132854,2.4218920082154733
ENSG00000162607,-0.6456448604705206
ENSG00000116641,-0.6264358480842546
ENSG00000132855,3.0531272478791114
ENSG00000125703,3.1352026543175047
ENSG00000187140,3.0241859276032357
ENSG00000088035,-1.0788116126216012
ENSG00000142856,0.3207844916094096
ENSG00000203965,-0.6529694961188804
ENSG00000079739,0.17482481250180248
ENSG00000185483,1.2840136944138678
ENSG00000177414,NaN
ENSG00000158966,8.25817624413884
ENSG00000162437,-0.8918060106299731
ENSG00000162434,3.1212921137073297
ENSG00000162433,4.663944266076096
ENSG00000116675,-3.085309431552318
ENSG00000213625,-0.350287647323003
ENSG00000116678,1.8618127788077505
ENSG00000184588,0.6951625893275795
ENSG00000118473,0.14086165236501677
ENSG00000152760,0.014511131026115955
ENSG00000172410,2.7954145895127143
ENSG00000152763,-0.30010219294450236
ENSG00000198160,0.288923881539931
ENSG00000116704,1.3457409047134292
ENSG00000203963,1.7830351012336463
ENSG00000162594,-0.13831232859526948
ENSG00000081985,-1.2336644661485356
ENSG00000142864,4.37384367648875
ENSG00000116717,0.26303095332932136
ENSG00000172380,1.9584349339686788
ENSG00000162595,2.6209602508250414
ENSG00000116729,0.04263251287664388
ENSG00000116745,5.19765556790257
ENSG00000024526,-1.0951396082226907
ENSG00000033122,2.17382211617549
ENSG00000066557,-0.04875927785164418
ENSG00000116754,0.37840789363887983
ENSG00000118454,-1.0468226447551279
ENSG00000197568,-1.3160225602699358
ENSG00000116761,-1.280340514639488
ENSG00000050628,0.38539040830583227
ENSG00000132485,0.2592403557128677
ENSG00000172260,0.7589708926695278
ENSG00000162620,-0.21030272978479256
ENSG00000254685,-0.16811582571634773
ENSG00000116783,0.6971905940558568
ENSG00000162621,14.72055518234902
ENSG00000178965,10.07519629234168
ENSG00000116791,0.0045620585330284555
ENSG00000162623,-1.1396261406903163
ENSG00000162624,-0.28389915547588235
ENSG00000137968,-1.5298653661710468
ENSG00000117054,3.707701994713704
ENSG00000137955,-1.0547715411706589
ENSG00000057468,0.06727144282490716
ENSG00000154007,-0.2770594689662531
ENSG00000184005,0.5232447256177566
ENSG00000117069,0.35079162904572847
ENSG00000142892,11.087361745623394
ENSG00000154027,0.5791194718979541
ENSG00000036549,41.776004825745225
ENSG00000077254,1.6451260696747723
ENSG00000180488,-0.8719555751353244
ENSG00000162614,2.555016344578683
ENSG00000162613,-0.8570555975394913
ENSG00000162616,-0.734326497750108
ENSG00000137960,-0.1824452825194583
ENSG00000122420,1.5638553634736552
ENSG00000137959,2.3007191076039457
ENSG00000137965,3.215807873974857
ENSG00000162618,1.8627477012496956
ENSG00000117114,1.8385847514443439
ENSG00000137941,-0.7509263133688835
ENSG00000142875,-0.10305237494256302
