Feature
195,ENSG00000159905
196,ENSG00000214050
197,ENSG00000131848
198,ENSG00000224389
199,ENSG00000175344
200,ENSG00000163467
201,ENSG00000110881
202,ENSG00000147246
203,ENSG00000178084
204,ENSG00000198860
205,ENSG00000183682
206,ENSG00000267795
207,ENSG00000141314
208,ENSG00000166734
209,ENSG00000068489
210,ENSG00000273841
211,ENSG00000009950
212,ENSG00000225950
213,ENSG00000186847
214,ENSG00000156689
215,ENSG00000118960
216,ENSG00000277363
217,ENSG00000144130
218,ENSG00000167723
219,ENSG00000110172
220,ENSG00000147588
221,ENSG00000268089
222,ENSG00000136895
223,ENSG00000105352
224,ENSG00000184368
225,ENSG00000183943
226,ENSG00000082684
227,ENSG00000127530
228,ENSG00000148600
229,ENSG00000176896
230,ENSG00000176623
231,ENSG00000108654
232,ENSG00000100344
233,ENSG00000166598
234,ENSG00000162426
235,ENSG00000113578
236,ENSG00000036672
237,ENSG00000144045
238,ENSG00000184752
239,ENSG00000198464
240,ENSG00000100362
241,ENSG00000275221
242,ENSG00000187325
243,ENSG00000126233
244,ENSG00000008300
245,ENSG00000080031
246,ENSG00000177889
247,ENSG00000141316
248,ENSG00000176714
249,ENSG00000155367
250,ENSG00000132423
251,ENSG00000164032
252,ENSG00000250312
253,ENSG00000113387
254,ENSG00000143603
255,ENSG00000187987
256,ENSG00000163170
257,ENSG00000130055
258,ENSG00000126524
259,ENSG00000128654
260,ENSG00000137709
261,ENSG00000181733
262,ENSG00000163535
263,ENSG00000283227
264,ENSG00000188655
265,ENSG00000187398
266,ENSG00000121350
267,ENSG00000214711
268,ENSG00000103154
269,ENSG00000176387
270,ENSG00000198088
271,ENSG00000113575
272,ENSG00000186297
273,ENSG00000152133
274,ENSG00000120324
275,ENSG00000079150
276,ENSG00000150967
277,ENSG00000155886
278,ENSG00000131080
279,ENSG00000058404
280,ENSG00000103707
281,ENSG00000204920
282,ENSG00000143740
283,ENSG00000117013
284,ENSG00000171873
285,ENSG00000168152
286,ENSG00000205858
287,ENSG00000167968
288,ENSG00000075213
289,ENSG00000153044
290,ENSG00000253293
291,ENSG00000273820
292,ENSG00000181652
293,ENSG00000130741
294,ENSG00000169972
295,ENSG00000253910
296,ENSG00000144635
297,ENSG00000067715
298,ENSG00000198785
299,ENSG00000279111
300,ENSG00000163209
301,ENSG00000170264
302,ENSG00000100427
303,ENSG00000220201
304,ENSG00000196659
305,ENSG00000116752
306,ENSG00000134007
307,ENSG00000130701
308,ENSG00000146267
309,ENSG00000120328
310,ENSG00000164434
311,ENSG00000122674
312,ENSG00000114268
313,ENSG00000181552
314,ENSG00000133433
315,ENSG00000113161
316,ENSG00000187607
317,ENSG00000158315
318,ENSG00000137040
319,ENSG00000235961
320,ENSG00000188269
321,ENSG00000124134
322,ENSG00000104722
323,ENSG00000130829
324,ENSG00000159885
325,ENSG00000150456
326,ENSG00000197565
327,ENSG00000142655
328,ENSG00000186889
329,ENSG00000196632
330,ENSG00000146858
331,ENSG00000161011
332,ENSG00000164162
333,ENSG00000188739
334,ENSG00000198417
335,ENSG00000026508
336,ENSG00000114248
337,ENSG00000088002
338,ENSG00000120251
339,ENSG00000103034
340,ENSG00000185437
341,ENSG00000117501
342,ENSG00000135423
343,ENSG00000249471
344,ENSG00000115155
345,ENSG00000152433
346,ENSG00000151475
347,ENSG00000183150
348,ENSG00000212907
349,ENSG00000001630
350,ENSG00000112697
351,ENSG00000197863
352,ENSG00000123268
353,ENSG00000196832
354,ENSG00000100526
355,ENSG00000047597
356,ENSG00000163817
357,ENSG00000129195
358,ENSG00000175946
359,ENSG00000178917
360,ENSG00000187527
361,ENSG00000088451
362,ENSG00000254858
363,ENSG00000101349
364,ENSG00000167306
365,ENSG00000204296
366,ENSG00000162396
367,ENSG00000197353
368,ENSG00000151287
369,ENSG00000204410
370,ENSG00000171757
371,ENSG00000138030
372,ENSG00000167996
373,ENSG00000100884
374,ENSG00000186638
375,ENSG00000168389
376,ENSG00000183814
377,ENSG00000285269
378,ENSG00000196152
379,ENSG00000273045
380,ENSG00000163497
381,ENSG00000021488
382,ENSG00000183763
383,ENSG00000234284
384,ENSG00000136856
385,ENSG00000173614
386,ENSG00000198865
387,ENSG00000258436
388,ENSG00000145681
389,ENSG00000256229
390,ENSG00000161509
391,ENSG00000060138
392,ENSG00000283632
393,ENSG00000172244
394,ENSG00000161960
395,ENSG00000133193
396,ENSG00000155974
397,ENSG00000085644
398,ENSG00000140264
399,ENSG00000062370
400,ENSG00000278053
401,ENSG00000050767
402,ENSG00000109919
403,ENSG00000157703
404,ENSG00000261236
405,ENSG00000140279
406,ENSG00000060709
407,ENSG00000268182
408,ENSG00000204954
409,ENSG00000183775
410,ENSG00000160781
411,ENSG00000128482
412,ENSG00000198938
413,ENSG00000159259
414,ENSG00000277791
415,ENSG00000147383
416,ENSG00000286140
417,ENSG00000123999
418,ENSG00000221887
419,ENSG00000162062
420,ENSG00000169241
421,ENSG00000095752
422,ENSG00000225968
423,ENSG00000198092
424,ENSG00000171435
425,ENSG00000004809
426,ENSG00000169903
427,ENSG00000125816
428,ENSG00000180953
429,ENSG00000172031
430,ENSG00000167615
431,ENSG00000133131
432,ENSG00000164509
433,ENSG00000164100
434,ENSG00000203667
435,ENSG00000115226
436,ENSG00000115592
437,ENSG00000103316
438,ENSG00000179921
439,ENSG00000154760
440,ENSG00000157653
441,ENSG00000128683
442,ENSG00000169208
443,ENSG00000163689
444,ENSG00000153404
445,ENSG00000006757
446,ENSG00000051180
447,ENSG00000197226
448,ENSG00000138109
449,ENSG00000116857
450,ENSG00000075303
451,ENSG00000273274
452,ENSG00000212901
453,ENSG00000110427
454,ENSG00000115718
455,ENSG00000169570
456,ENSG00000124196
457,ENSG00000126460
458,ENSG00000101605
459,ENSG00000148123
460,ENSG00000182256
461,ENSG00000215271
462,ENSG00000145692
463,ENSG00000198812
464,ENSG00000214700
465,ENSG00000242550
466,ENSG00000101266
467,ENSG00000185372
468,ENSG00000013561
469,ENSG00000166948
470,ENSG00000130649
471,ENSG00000181751
472,ENSG00000159915
473,ENSG00000101464
474,ENSG00000144043
475,ENSG00000111696
476,ENSG00000178980
477,ENSG00000145949
478,ENSG00000121579
479,ENSG00000129484
480,ENSG00000108839
481,ENSG00000019505
482,ENSG00000188505
483,ENSG00000235109
484,ENSG00000138395
485,ENSG00000143847
486,ENSG00000149948
487,ENSG00000099840
488,ENSG00000243135
489,ENSG00000092054
490,ENSG00000198298
491,ENSG00000169436
492,ENSG00000161958
493,ENSG00000069812
494,ENSG00000221983
495,ENSG00000127831
496,ENSG00000171017
497,ENSG00000174607
498,ENSG00000196705
499,ENSG00000198886
500,ENSG00000101337
501,ENSG00000204956
502,ENSG00000128709
503,ENSG00000122711
504,ENSG00000090447
505,ENSG00000182199
506,ENSG00000186868
507,ENSG00000154040
508,ENSG00000154839
509,ENSG00000112029
510,ENSG00000197841
511,ENSG00000169047
512,ENSG00000203805
513,ENSG00000172828
514,ENSG00000269058
515,ENSG00000105708
516,ENSG00000139644
517,ENSG00000146426
518,ENSG00000198712
519,ENSG00000206561
520,ENSG00000162702
521,ENSG00000070526
522,ENSG00000229637
523,ENSG00000119705
524,ENSG00000067141
525,ENSG00000281991
526,ENSG00000075089
527,ENSG00000147465
528,ENSG00000103037
529,ENSG00000164794
530,ENSG00000185652
531,ENSG00000143553
532,ENSG00000180573
533,ENSG00000275718
534,ENSG00000277443
535,ENSG00000230797
536,ENSG00000165244
537,ENSG00000198561
538,ENSG00000169575
539,ENSG00000105982
540,ENSG00000169856
541,ENSG00000006377
542,ENSG00000171931
543,ENSG00000163064
544,ENSG00000065609
545,ENSG00000100068
546,ENSG00000056277
547,ENSG00000085377
548,ENSG00000078295
549,ENSG00000185013
550,ENSG00000093217
551,ENSG00000175984
552,ENSG00000185480
553,ENSG00000006837
554,ENSG00000134602
555,ENSG00000128298
556,ENSG00000101003
557,ENSG00000132716
558,ENSG00000106367
559,ENSG00000168811
560,ENSG00000128886
561,ENSG00000180818
562,ENSG00000147687
563,ENSG00000124701
564,ENSG00000091622
565,ENSG00000189057
566,ENSG00000118620
567,ENSG00000284701
568,ENSG00000109743
569,ENSG00000197956
570,ENSG00000173976
571,ENSG00000164306
572,ENSG00000177034
573,ENSG00000111432
574,ENSG00000008282
575,ENSG00000162227
576,ENSG00000130726
577,ENSG00000154059
578,ENSG00000105135
579,ENSG00000132128
580,ENSG00000155918
581,ENSG00000233954
582,ENSG00000183048
583,ENSG00000206069
584,ENSG00000166262
585,ENSG00000141002
586,ENSG00000198967
587,ENSG00000135469
588,ENSG00000115041
589,ENSG00000152705
590,ENSG00000186862
591,ENSG00000160339
592,ENSG00000009694
593,ENSG00000188585
594,ENSG00000212916
595,ENSG00000146530
596,ENSG00000171243
597,ENSG00000175318
598,ENSG00000196811
599,ENSG00000177854
600,ENSG00000105053
601,ENSG00000141867
602,ENSG00000092208
603,ENSG00000243725
604,ENSG00000197614
605,ENSG00000134884
606,ENSG00000138207
607,ENSG00000133477
608,ENSG00000103995
609,ENSG00000183780
610,ENSG00000152240
611,ENSG00000198342
612,ENSG00000171490
613,ENSG00000196932
614,ENSG00000053108
615,ENSG00000137825
616,ENSG00000132330
617,ENSG00000186026
618,ENSG00000060140
619,ENSG00000172073
620,ENSG00000166523
621,ENSG00000101951
622,ENSG00000182050
623,ENSG00000198856
624,ENSG00000204071
625,ENSG00000120440
626,ENSG00000068394
627,ENSG00000204165
628,ENSG00000073146
629,ENSG00000244038
630,ENSG00000196391
631,ENSG00000104808
632,ENSG00000177614
633,ENSG00000196263
634,ENSG00000005194
635,ENSG00000117650
636,ENSG00000170681
637,ENSG00000204564
638,ENSG00000197965
639,ENSG00000101849
640,ENSG00000160710
641,ENSG00000176198
642,ENSG00000185869
643,ENSG00000105649
644,ENSG00000183186
645,ENSG00000240224
646,ENSG00000007350
647,ENSG00000147140
648,ENSG00000121314
649,ENSG00000185842
650,ENSG00000116670
651,ENSG00000189401
652,ENSG00000188158
653,ENSG00000118162
654,ENSG00000108176
655,ENSG00000127423
656,ENSG00000196704
657,ENSG00000138092
658,ENSG00000164885
659,ENSG00000136866
660,ENSG00000196482
661,ENSG00000110076
662,ENSG00000139433
663,ENSG00000133935
664,ENSG00000105983
665,ENSG00000269343
666,ENSG00000120438
667,ENSG00000119411
668,ENSG00000167619
669,ENSG00000135069
670,ENSG00000188730
671,ENSG00000156671
672,ENSG00000107833
673,ENSG00000163125
674,ENSG00000171448
675,ENSG00000168702
676,ENSG00000180089
677,ENSG00000113758
678,ENSG00000276410
679,ENSG00000146049
680,ENSG00000100897
681,ENSG00000077152
682,ENSG00000132970
683,ENSG00000156990
684,ENSG00000258890
685,ENSG00000221978
686,ENSG00000151164
687,ENSG00000089558
688,ENSG00000198390
689,ENSG00000169239
690,ENSG00000137812
691,ENSG00000149100
692,ENSG00000184945
693,ENSG00000170113
694,ENSG00000167658
695,ENSG00000170191
696,ENSG00000180697
697,ENSG00000144362
698,ENSG00000275152
699,ENSG00000152078
700,ENSG00000165480
701,ENSG00000119283
702,ENSG00000172901
703,ENSG00000254986
704,ENSG00000130700
705,ENSG00000155052
706,ENSG00000101247
707,ENSG00000007129
708,ENSG00000144228
709,ENSG00000173457
710,ENSG00000166582
711,ENSG00000121073
712,ENSG00000196072
713,ENSG00000100003
714,ENSG00000125304
715,ENSG00000176909
716,ENSG00000005961
717,ENSG00000151773
718,ENSG00000149269
719,ENSG00000141744
720,ENSG00000085552
721,ENSG00000135454
722,ENSG00000110583
723,ENSG00000128710
724,ENSG00000137700
725,ENSG00000171224
726,ENSG00000128059
727,ENSG00000160182
728,ENSG00000091010
729,ENSG00000079841
730,ENSG00000115290
731,ENSG00000144407
732,ENSG00000183067
733,ENSG00000126953
734,ENSG00000111358
735,ENSG00000181790
736,ENSG00000203786
737,ENSG00000166847
738,ENSG00000156509
739,ENSG00000150394
740,ENSG00000159387
741,ENSG00000112294
742,ENSG00000188522
743,ENSG00000011478
744,ENSG00000141434
745,ENSG00000187049
746,ENSG00000164109
747,ENSG00000164061
748,ENSG00000167600
749,ENSG00000136240
750,ENSG00000130175
751,ENSG00000042753
752,ENSG00000144589
753,ENSG00000095932
754,ENSG00000145757
755,ENSG00000131480
756,ENSG00000232112
757,ENSG00000104537
758,ENSG00000169083
759,ENSG00000127220
760,ENSG00000103184
761,ENSG00000110955
762,ENSG00000184220
763,ENSG00000005059
764,ENSG00000164221
765,ENSG00000138050
766,ENSG00000128694
767,ENSG00000113569
768,ENSG00000135960
769,ENSG00000274443
770,ENSG00000014138
771,ENSG00000147394
772,ENSG00000244474
773,ENSG00000126581
774,ENSG00000198354
775,ENSG00000275004
776,ENSG00000132963
777,ENSG00000132429
778,ENSG00000131467
779,ENSG00000278535
780,ENSG00000087586
781,ENSG00000204256
782,ENSG00000197935
783,ENSG00000108848
784,ENSG00000159714
785,ENSG00000160999
786,ENSG00000101638
787,ENSG00000171016
788,ENSG00000196357
789,ENSG00000112877
790,ENSG00000050130
791,ENSG00000174938
792,ENSG00000158019
793,ENSG00000069509
794,ENSG00000101210
795,ENSG00000147475
796,ENSG00000166263
797,ENSG00000118420
798,ENSG00000186038
799,ENSG00000167755
800,ENSG00000100197
801,ENSG00000119640
802,ENSG00000101935
803,ENSG00000148291
804,ENSG00000159055
805,ENSG00000123545
806,ENSG00000176946
807,ENSG00000148344
808,ENSG00000137843
809,ENSG00000203879
810,ENSG00000163348
811,ENSG00000164318
812,ENSG00000161981
813,ENSG00000143774
814,ENSG00000123892
815,ENSG00000105383
816,ENSG00000178952
817,ENSG00000106153
818,ENSG00000143147
819,ENSG00000145040
820,ENSG00000197121
821,ENSG00000128266
822,ENSG00000182896
823,ENSG00000172239
824,ENSG00000188175
825,ENSG00000176454
826,ENSG00000068885
827,ENSG00000172803
828,ENSG00000168067
829,ENSG00000111652
830,ENSG00000167635
831,ENSG00000197937
832,ENSG00000198553
833,ENSG00000162390
834,ENSG00000249222
835,ENSG00000179088
836,ENSG00000169752
837,ENSG00000136247
838,ENSG00000075407
839,ENSG00000186860
840,ENSG00000196361
841,ENSG00000167468
842,ENSG00000114993
843,ENSG00000134160
844,ENSG00000109511
845,ENSG00000205060
846,ENSG00000129460
847,ENSG00000185008
848,ENSG00000147256
849,ENSG00000148225
850,ENSG00000180035
851,ENSG00000183010
852,ENSG00000100304
853,ENSG00000109929
854,ENSG00000136943
855,ENSG00000103269
856,ENSG00000131773
857,ENSG00000053372
858,ENSG00000152620
859,ENSG00000141449
860,ENSG00000101773
861,ENSG00000183166
862,ENSG00000145777
863,ENSG00000119227
864,ENSG00000176566
865,ENSG00000069482
866,ENSG00000005436
867,ENSG00000069696
868,ENSG00000148688
869,ENSG00000176697
870,ENSG00000167769
871,ENSG00000240654
872,ENSG00000164114
873,ENSG00000169019
874,ENSG00000163959
875,ENSG00000186310
876,ENSG00000166986
877,ENSG00000186591
878,ENSG00000100302
879,ENSG00000204390
880,ENSG00000196228
881,ENSG00000067365
882,ENSG00000132681
883,ENSG00000184995
884,ENSG00000103769
885,ENSG00000129204
886,ENSG00000196184
887,ENSG00000147081
888,ENSG00000119401
889,ENSG00000130762
890,ENSG00000127564
891,ENSG00000087510
892,ENSG00000206422
893,ENSG00000137133
894,ENSG00000189056
895,ENSG00000116985
896,ENSG00000197576
897,ENSG00000104549
898,ENSG00000158169
899,ENSG00000172927
900,ENSG00000175854
901,ENSG00000143845
902,ENSG00000132517
903,ENSG00000104112
904,ENSG00000198954
905,ENSG00000166342
906,ENSG00000136238
907,ENSG00000169484
908,ENSG00000100439
909,ENSG00000100228
910,ENSG00000197437
911,ENSG00000169885
912,ENSG00000171747
913,ENSG00000090889
914,ENSG00000130173
915,ENSG00000163053
916,ENSG00000146263
917,ENSG00000126262
918,ENSG00000132589
919,ENSG00000088386
920,ENSG00000100867
921,ENSG00000196792
922,ENSG00000091651
923,ENSG00000094804
924,ENSG00000091129
925,ENSG00000137968
926,ENSG00000184056
927,ENSG00000120332
928,ENSG00000151413
929,ENSG00000196712
930,ENSG00000183434
931,ENSG00000197079
932,ENSG00000185982
933,ENSG00000134874
934,ENSG00000170558
935,ENSG00000082269
936,ENSG00000117632
937,ENSG00000134046
938,ENSG00000115806
939,ENSG00000155066
940,ENSG00000131187
941,ENSG00000178184
942,ENSG00000198429
943,ENSG00000175595
944,ENSG00000179542
945,ENSG00000145723
946,ENSG00000048028
947,ENSG00000272391
948,ENSG00000166402
949,ENSG00000187867
950,ENSG00000138669
951,ENSG00000128989
952,ENSG00000144647
953,ENSG00000119965
954,ENSG00000119125
955,ENSG00000231213
956,ENSG00000100271
957,ENSG00000105398
958,ENSG00000101276
959,ENSG00000106554
960,ENSG00000139343
961,ENSG00000152558
962,ENSG00000180423
963,ENSG00000168827
964,ENSG00000239887
965,ENSG00000183856
966,ENSG00000141198
967,ENSG00000103876
968,ENSG00000164038
969,ENSG00000175879
970,ENSG00000175970
971,ENSG00000169213
972,ENSG00000203942
973,ENSG00000136144
974,ENSG00000179044
975,ENSG00000187801
976,ENSG00000143479
977,ENSG00000114054
978,ENSG00000164893
979,ENSG00000103194
980,ENSG00000138271
981,ENSG00000171033
982,ENSG00000167767
983,ENSG00000140326
984,ENSG00000109685
985,ENSG00000122733
986,ENSG00000107949
987,ENSG00000142192
988,ENSG00000128708
989,ENSG00000064692
990,ENSG00000167191
991,ENSG00000179240
992,ENSG00000188379
993,ENSG00000168090
994,ENSG00000173875
995,ENSG00000100625
996,ENSG00000181788
997,ENSG00000135333
998,ENSG00000100395
999,ENSG00000129480
1000,ENSG00000143499
1001,ENSG00000102385
1002,ENSG00000070915
1003,ENSG00000104897
1004,ENSG00000151615
1005,ENSG00000160471
1006,ENSG00000072134
1007,ENSG00000170456
1008,ENSG00000125821
1009,ENSG00000123353
1010,ENSG00000142507
1011,ENSG00000168288
1012,ENSG00000240045
1013,ENSG00000184182
1014,ENSG00000111676
1015,ENSG00000182117
1016,ENSG00000100372
1017,ENSG00000106803
1018,ENSG00000067840
1019,ENSG00000171408
1020,ENSG00000266173
1021,ENSG00000054179
1022,ENSG00000083817
1023,ENSG00000054267
1024,ENSG00000167536
1025,ENSG00000267978
1026,ENSG00000112599
1027,ENSG00000162735
1028,ENSG00000180543
1029,ENSG00000174695
1030,ENSG00000165568
1031,ENSG00000121742
1032,ENSG00000134249
1033,ENSG00000119013
1034,ENSG00000205667
1035,ENSG00000179751
1036,ENSG00000153187
1037,ENSG00000113889
1038,ENSG00000109205
1039,ENSG00000241685
1040,ENSG00000117533
1041,ENSG00000107815
1042,ENSG00000119392
1043,ENSG00000184863
1044,ENSG00000158882
1045,ENSG00000165202
1046,ENSG00000115425
1047,ENSG00000105737
1048,ENSG00000182652
1049,ENSG00000171564
1050,ENSG00000100209
1051,ENSG00000261652
1052,ENSG00000197992
1053,ENSG00000005189
1054,ENSG00000118655
1055,ENSG00000113248
1056,ENSG00000115310
1057,ENSG00000123219
1058,ENSG00000105552
1059,ENSG00000086598
1060,ENSG00000198924
1061,ENSG00000124207
1062,ENSG00000101004
1063,ENSG00000146007
1064,ENSG00000085840
1065,ENSG00000150201
1066,ENSG00000119185
1067,ENSG00000140519
1068,ENSG00000198346
1069,ENSG00000198874
1070,ENSG00000215252
1071,ENSG00000129991
1072,ENSG00000116014
1073,ENSG00000285976
1074,ENSG00000155008
1075,ENSG00000204961
1076,ENSG00000197837
1077,ENSG00000196131
1078,ENSG00000205838
1079,ENSG00000187066
1080,ENSG00000137440
1081,ENSG00000147274
1082,ENSG00000105229
1083,ENSG00000165629
1084,ENSG00000182551
1085,ENSG00000137817
1086,ENSG00000123297
1087,ENSG00000165891
1088,ENSG00000121481
1089,ENSG00000182831
1090,ENSG00000121211
1091,ENSG00000142408
1092,ENSG00000274070
1093,ENSG00000100319
1094,ENSG00000143575
1095,ENSG00000167333
1096,ENSG00000084774
1097,ENSG00000182872
1098,ENSG00000138798
1099,ENSG00000143171
1100,ENSG00000203995
1101,ENSG00000174015
1102,ENSG00000108830
1103,ENSG00000013293
1104,ENSG00000164823
1105,ENSG00000042062
1106,ENSG00000167037
1107,ENSG00000132915
1108,ENSG00000115183
1109,ENSG00000205810
1110,ENSG00000156709
1111,ENSG00000162373
1112,ENSG00000034053
1113,ENSG00000127952
1114,ENSG00000108375
1115,ENSG00000164142
1116,ENSG00000117971
1117,ENSG00000138399
1118,ENSG00000131188
1119,ENSG00000136531
1120,ENSG00000136122
1121,ENSG00000170498
1122,ENSG00000147697
1123,ENSG00000136930
1124,ENSG00000183208
1125,ENSG00000048828
1126,ENSG00000108510
1127,ENSG00000120699
1128,ENSG00000101220
1129,ENSG00000221988
1130,ENSG00000261857
1131,ENSG00000171827
1132,ENSG00000167695
1133,ENSG00000134709
1134,ENSG00000173890
1135,ENSG00000148308
1136,ENSG00000116035
1137,ENSG00000127081
1138,ENSG00000048392
1139,ENSG00000221909
1140,ENSG00000005156
1141,ENSG00000160446
1142,ENSG00000237649
1143,ENSG00000101986
1144,ENSG00000008118
1145,ENSG00000166411
1146,ENSG00000187033
1147,ENSG00000130734
1148,ENSG00000100577
1149,ENSG00000166896
1150,ENSG00000156802
1151,ENSG00000171612
1152,ENSG00000119723
1153,ENSG00000019485
1154,ENSG00000198157
1155,ENSG00000163655
1156,ENSG00000137563
1157,ENSG00000143105
1158,ENSG00000203970
1159,ENSG00000059377
1160,ENSG00000150551
1161,ENSG00000088812
1162,ENSG00000118194
1163,ENSG00000143570
1164,ENSG00000100764
1165,ENSG00000083312
1166,ENSG00000214654
1167,ENSG00000188992
1168,ENSG00000104343
1169,ENSG00000101825
1170,ENSG00000229674
1171,ENSG00000283597
1172,ENSG00000149970
1173,ENSG00000131126
1174,ENSG00000180479
1175,ENSG00000006704
1176,ENSG00000152804
1177,ENSG00000171574
1178,ENSG00000095203
1179,ENSG00000104524
1180,ENSG00000198915
1181,ENSG00000120137
1182,ENSG00000132434
1183,ENSG00000164542
1184,ENSG00000185105
1185,ENSG00000167900
1186,ENSG00000136378
1187,ENSG00000156831
1188,ENSG00000160633
1189,ENSG00000153558
1190,ENSG00000197647
1191,ENSG00000141030
1192,ENSG00000071189
1193,ENSG00000049768
1194,ENSG00000167881
1195,ENSG00000070159
1196,ENSG00000218739
1197,ENSG00000128242
1198,ENSG00000267710
1199,ENSG00000137168
1200,ENSG00000165997
1201,ENSG00000185875
1202,ENSG00000167332
1203,ENSG00000185896
1204,ENSG00000204851
1205,ENSG00000198554
1206,ENSG00000118514
1207,ENSG00000134538
1208,ENSG00000144848
1209,ENSG00000155980
1210,ENSG00000173660
1211,ENSG00000196196
1212,ENSG00000143158
1213,ENSG00000107679
1214,ENSG00000127903
1215,ENSG00000139998
1216,ENSG00000082213
1217,ENSG00000184954
1218,ENSG00000065518
1219,ENSG00000196110
1220,ENSG00000152492
1221,ENSG00000169181
1222,ENSG00000134690
1223,ENSG00000052802
1224,ENSG00000100926
1225,ENSG00000155229
1226,ENSG00000140043
1227,ENSG00000109576
1228,ENSG00000178163
1229,ENSG00000160957
1230,ENSG00000065923
1231,ENSG00000198216
1232,ENSG00000081377
1233,ENSG00000167461
1234,ENSG00000138028
1235,ENSG00000116984
1236,ENSG00000197016
1237,ENSG00000123600
1238,ENSG00000180881
1239,ENSG00000124098
1240,ENSG00000175536
1241,ENSG00000119772
1242,ENSG00000130733
1243,ENSG00000173227
1244,ENSG00000159348
1245,ENSG00000196961
1246,ENSG00000171388
1247,ENSG00000157077
1248,ENSG00000171314
1249,ENSG00000012048
